cve_entidad,nom_entidad,cve_municipio,nom_municipio,edad_primer_union,num_hijos,nivel_escolaridad,estado_civil_id,estado_civil_desc,estrato_socioeconomico,pareja_trabaja_id,pareja_trabaja_desc,ingreso_pareja,dinero_propio_id,dinero_propio_desc,apoyo_gobierno_id,apoyo_gobierno_desc,tiene_ahorros_id,tiene_ahorros_desc,propietaria_vivienda_id,propietaria_vivienda_desc,sufrio_violencia_pareja,factor_expansion,anio_encuesta
1,AGUASCALIENTES,1,AGUASCALIENTES,,,C1,6,Soltera,3,1,Sí,1800.0,1,Sí,2,No,2,No,2,No,1,103,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,3.0,A1,5,Casada,3,1,Sí,10000.0,1,Sí,2,No,2,No,2,No,0,205,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,,C1,6,Soltera,3,1,Sí,18000.0,1,Sí,2,No,2,No,1,Sí,0,205,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,,C1,6,Soltera,2,1,Sí,3000.0,1,Sí,2,No,2,No,2,No,1,282,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,,C2,6,Soltera,2,1,Sí,30000.0,1,Sí,2,No,2,No,1,Sí,0,141,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,0.0,4.0,B1,2,Separada,2,1,Sí,1500.0,1,Sí,2,No,2,No,2,No,1,70,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,4.0,A1,5,Casada,2,2,No,,1,Sí,2,No,1,Sí,1,Sí,0,70,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,3.0,A1,5,Casada,4,1,Sí,5000.0,1,Sí,2,No,1,Sí,1,Sí,0,225,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,1.0,A1,1,Unión libre,4,2,No,,1,Sí,2,No,2,No,2,No,1,112,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,3.0,A1,5,Casada,2,1,Sí,1200.0,1,Sí,2,No,2,No,1,Sí,1,79,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,,C1,6,Soltera,2,2,No,,2,No,1,Sí,2,No,1,Sí,0,158,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,,C1,6,Soltera,2,1,Sí,8000.0,2,No,2,No,2,No,1,Sí,0,237,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,,C2,6,Soltera,2,2,No,,2,No,2,No,2,No,2,No,0,184,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,,C1,6,Soltera,2,2,No,,1,Sí,1,Sí,2,No,2,No,0,92,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,1.0,A1,1,Unión libre,2,2,No,,2,No,2,No,2,No,2,No,0,92,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,3.0,A1,5,Casada,2,2,No,,2,No,2,No,2,No,1,Sí,1,173,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,3.0,A1,5,Casada,2,1,Sí,8000.0,1,Sí,2,No,2,No,2,No,1,87,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,1.0,A1,1,Unión libre,2,1,Sí,750.0,2,No,2,No,2,No,2,No,0,87,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,3.0,A1,5,Casada,2,2,No,,1,Sí,2,No,2,No,1,Sí,1,79,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,1.0,A1,1,Unión libre,2,1,Sí,1500.0,1,Sí,2,No,2,No,1,Sí,0,393,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,1.0,A1,1,Unión libre,2,2,No,,2,No,2,No,2,No,1,Sí,0,157,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,25.0,1.0,B1,6,Soltera,2,1,Sí,1000.0,1,Sí,2,No,2,No,2,No,0,79,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,,C1,6,Soltera,2,1,Sí,0.0,2,No,2,No,2,No,1,Sí,0,250,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,1.0,A1,3,Divorciada,2,2,No,,2,No,2,No,2,No,2,No,0,83,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,3.0,A1,5,Casada,2,2,No,,2,No,2,No,2,No,2,No,0,83,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,5.0,3.0,B1,3,Divorciada,2,1,Sí,1000.0,2,No,2,No,2,No,2,No,1,208,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,5.0,1.0,B1,2,Separada,2,2,No,,1,Sí,2,No,2,No,2,No,0,69,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,19.0,3.0,B1,3,Divorciada,2,2,No,,2,No,2,No,2,No,2,No,0,139,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,1.0,1.0,B1,2,Separada,2,1,Sí,999998.0,1,Sí,2,No,2,No,2,No,1,139,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,1.0,A1,1,Unión libre,2,2,No,,1,Sí,2,No,2,No,2,No,0,139,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,19.0,3.0,B2,4,Viuda,2,2,No,,1,Sí,2,No,2,No,1,Sí,0,85,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,,C2,6,Soltera,2,2,No,,2,No,2,No,2,No,1,Sí,0,170,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,1.0,A1,1,Unión libre,2,2,No,,2,No,2,No,2,No,1,Sí,0,170,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,11.0,3.0,A2,5,Casada,2,1,Sí,8000.0,1,Sí,2,No,1,Sí,1,Sí,0,170,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,4.0,A1,5,Casada,2,1,Sí,950.0,2,No,2,No,2,No,2,No,0,85,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,,C2,6,Soltera,3,2,No,,2,No,2,No,2,No,1,Sí,0,172,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,3.0,A1,5,Casada,3,2,No,,1,Sí,1,Sí,2,No,1,Sí,0,86,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,1.0,A1,1,Unión libre,3,1,Sí,1300.0,2,No,2,No,2,No,2,No,1,345,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,0.0,1.0,B1,6,Soltera,3,1,Sí,1200.0,1,Sí,2,No,2,No,2,No,1,267,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,7.0,3.0,B2,4,Viuda,3,2,No,,1,Sí,2,No,2,No,1,Sí,0,89,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,1.0,A1,1,Unión libre,2,2,No,,2,No,2,No,2,No,2,No,0,74,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,1.0,A1,1,Unión libre,2,1,Sí,5000.0,1,Sí,2,No,2,No,2,No,0,74,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,3.0,A1,5,Casada,2,2,No,,1,Sí,2,No,1,Sí,1,Sí,0,74,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,1.0,A1,1,Unión libre,2,1,Sí,800.0,2,No,2,No,2,No,2,No,1,74,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,32.0,4.0,B2,4,Viuda,2,1,Sí,999998.0,1,Sí,1,Sí,2,No,1,Sí,0,85,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,3.0,A1,5,Casada,2,1,Sí,5000.0,1,Sí,2,No,2,No,1,Sí,0,85,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,3.0,A1,5,Casada,2,1,Sí,2000.0,1,Sí,2,No,2,No,1,Sí,0,171,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,,C2,6,Soltera,2,1,Sí,150.0,2,No,2,No,2,No,2,No,0,171,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,1.0,A1,1,Unión libre,2,1,Sí,3000.0,1,Sí,2,No,2,No,2,No,0,85,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,3.0,A1,5,Casada,2,2,No,,1,Sí,2,No,2,No,2,No,1,151,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,1.0,4.0,B1,3,Divorciada,2,1,Sí,999998.0,2,No,2,No,2,No,2,No,0,151,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,40.0,3.0,B2,4,Viuda,2,2,No,,2,No,1,Sí,2,No,2,No,0,75,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,7.0,3.0,B2,4,Viuda,2,2,No,,2,No,2,No,2,No,2,No,0,75,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,3.0,A1,5,Casada,2,1,Sí,12000.0,1,Sí,2,No,1,Sí,1,Sí,1,75,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,3.0,A1,5,Casada,2,2,No,,2,No,2,No,2,No,1,Sí,0,128,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,,C1,6,Soltera,2,1,Sí,8800.0,1,Sí,2,No,2,No,2,No,0,64,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,,C1,6,Soltera,2,1,Sí,4800.0,1,Sí,2,No,2,No,2,No,0,128,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,,C2,6,Soltera,2,2,No,,1,Sí,2,No,2,No,2,No,0,128,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,1.0,1.0,B1,6,Soltera,2,1,Sí,999998.0,2,No,2,No,2,No,2,No,1,143,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,6.0,3.0,B2,4,Viuda,2,2,No,,1,Sí,1,Sí,1,Sí,2,No,0,143,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,,C1,6,Soltera,2,1,Sí,9000.0,1,Sí,2,No,2,No,1,Sí,0,214,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,20.0,3.0,B2,4,Viuda,2,2,No,,2,No,2,No,2,No,2,No,0,71,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,,C1,6,Soltera,2,2,No,,1,Sí,1,Sí,2,No,2,No,0,143,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,,C2,6,Soltera,3,1,Sí,0.0,2,No,1,Sí,2,No,1,Sí,0,403,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,4.0,A1,5,Casada,3,2,No,,2,No,2,No,1,Sí,1,Sí,1,242,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,25.0,3.0,B2,4,Viuda,3,2,No,,1,Sí,2,No,2,No,1,Sí,1,81,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,4.0,A1,5,Casada,3,1,Sí,5000.0,1,Sí,2,No,2,No,2,No,0,77,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,3.0,A1,5,Casada,3,2,No,,1,Sí,2,No,2,No,1,Sí,0,72,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,1.0,3.0,B2,4,Viuda,3,1,Sí,4000.0,1,Sí,2,No,2,No,1,Sí,0,143,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,3.0,A1,5,Casada,3,1,Sí,0.0,2,No,2,No,2,No,1,Sí,0,143,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,,C1,6,Soltera,3,1,Sí,5000.0,1,Sí,2,No,2,No,1,Sí,1,143,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,3.0,A1,5,Casada,3,2,No,,2,No,2,No,2,No,2,No,0,148,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,1.0,A1,1,Unión libre,3,1,Sí,7200.0,2,No,2,No,2,No,2,No,0,74,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,3.0,A1,5,Casada,3,2,No,,2,No,2,No,2,No,2,No,0,148,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,3.0,A1,5,Casada,3,2,No,,2,No,2,No,2,No,1,Sí,0,74,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,,C1,6,Soltera,3,2,No,,1,Sí,1,Sí,2,No,2,No,0,77,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,,C2,6,Soltera,3,2,No,,1,Sí,2,No,2,No,1,Sí,0,77,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,,C1,6,Soltera,3,1,Sí,5000.0,1,Sí,2,No,2,No,1,Sí,0,230,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,3.0,3.0,A2,5,Casada,3,2,No,,1,Sí,2,No,2,No,1,Sí,0,77,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,1.0,3.0,B2,4,Viuda,3,2,No,,1,Sí,2,No,2,No,1,Sí,0,84,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,,C1,6,Soltera,3,1,Sí,15000.0,1,Sí,2,No,2,No,1,Sí,0,168,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,4.0,A1,5,Casada,3,2,No,,1,Sí,2,No,2,No,1,Sí,0,168,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,3.0,A1,5,Casada,3,2,No,,1,Sí,2,No,2,No,1,Sí,0,84,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,3.0,A1,5,Casada,3,1,Sí,1400.0,1,Sí,2,No,2,No,1,Sí,0,185,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,3.0,A1,5,Casada,3,1,Sí,2000.0,1,Sí,2,No,2,No,1,Sí,1,92,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,12.0,3.0,B1,3,Divorciada,3,1,Sí,1000.0,2,No,2,No,2,No,2,No,1,92,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,7.0,3.0,B2,4,Viuda,3,1,Sí,700.0,1,Sí,2,No,1,Sí,1,Sí,0,277,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,,C1,6,Soltera,3,1,Sí,4000.0,2,No,2,No,2,No,1,Sí,0,232,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,,C1,6,Soltera,3,1,Sí,2200.0,1,Sí,2,No,1,Sí,1,Sí,0,155,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,3.0,A1,5,Casada,3,1,Sí,2000.0,1,Sí,2,No,2,No,1,Sí,0,155,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,,C1,6,Soltera,3,1,Sí,20000.0,1,Sí,2,No,1,Sí,1,Sí,0,106,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,,C1,4,Viuda,3,1,Sí,15000.0,1,Sí,2,No,2,No,1,Sí,0,106,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,1.0,A1,1,Unión libre,3,2,No,,2,No,2,No,2,No,1,Sí,0,106,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,,C2,6,Soltera,3,2,No,,1,Sí,1,Sí,2,No,2,No,0,73,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,,C1,6,Soltera,3,1,Sí,14000.0,2,No,2,No,2,No,2,No,0,146,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,3.0,A1,5,Casada,3,1,Sí,5000.0,1,Sí,2,No,1,Sí,1,Sí,0,73,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,17.0,3.0,B2,4,Viuda,3,1,Sí,4000.0,2,No,2,No,2,No,1,Sí,0,73,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,,C2,6,Soltera,3,2,No,,2,No,2,No,2,No,2,No,0,99,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,,C1,6,Soltera,3,1,Sí,3700.0,1,Sí,2,No,2,No,2,No,0,99,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,,C2,6,Soltera,3,2,No,,1,Sí,2,No,2,No,1,Sí,0,99,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,3.0,A1,5,Casada,3,2,No,,2,No,1,Sí,2,No,2,No,0,99,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,3.0,A1,5,Casada,3,2,No,,1,Sí,2,No,1,Sí,1,Sí,0,199,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,17.0,3.0,B2,4,Viuda,3,1,Sí,810.0,1,Sí,1,Sí,2,No,1,Sí,1,70,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,1.0,A1,1,Unión libre,3,1,Sí,5000.0,1,Sí,2,No,2,No,2,No,0,70,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,,C1,6,Soltera,3,1,Sí,8000.0,1,Sí,2,No,1,Sí,2,No,1,70,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,,C2,6,Soltera,3,1,Sí,7500.0,1,Sí,2,No,2,No,2,No,0,70,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,,C1,6,Soltera,3,1,Sí,3700.0,1,Sí,2,No,2,No,2,No,0,140,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,,C1,6,Soltera,3,2,No,,2,No,2,No,2,No,1,Sí,0,148,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,3.0,A1,5,Casada,3,1,Sí,1200.0,1,Sí,2,No,2,No,1,Sí,0,74,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,,C2,6,Soltera,3,2,No,,1,Sí,2,No,2,No,1,Sí,0,148,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,3.0,A1,5,Casada,3,2,No,,1,Sí,2,No,2,No,2,No,0,222,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,1.0,A1,1,Unión libre,3,1,Sí,6000.0,2,No,2,No,2,No,2,No,0,74,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,11.0,3.0,B2,4,Viuda,3,2,No,,1,Sí,1,Sí,1,Sí,2,No,1,197,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,7.0,3.0,B2,4,Viuda,3,2,No,,1,Sí,2,No,2,No,1,Sí,1,99,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,3.0,A1,5,Casada,3,1,Sí,8000.0,1,Sí,2,No,2,No,1,Sí,1,296,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,3.0,A1,5,Casada,3,2,No,,1,Sí,2,No,1,Sí,1,Sí,1,76,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,3.0,A1,5,Casada,3,1,Sí,2400.0,1,Sí,2,No,2,No,2,No,1,229,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,3.0,A1,5,Casada,3,1,Sí,15000.0,1,Sí,2,No,1,Sí,1,Sí,0,76,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,3.0,A1,5,Casada,3,1,Sí,6000.0,1,Sí,2,No,2,No,1,Sí,0,75,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,3.0,A1,5,Casada,3,2,No,,2,No,2,No,2,No,2,No,1,224,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,3.0,A1,5,Casada,3,2,No,,1,Sí,1,Sí,2,No,1,Sí,0,75,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,,C1,6,Soltera,3,1,Sí,8000.0,1,Sí,2,No,2,No,1,Sí,1,224,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,,C1,6,Soltera,3,2,No,,1,Sí,2,No,2,No,2,No,0,224,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,,C1,6,Soltera,3,1,Sí,1500.0,1,Sí,2,No,2,No,2,No,1,91,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,1.0,A1,6,Soltera,3,1,Sí,2000.0,1,Sí,2,No,2,No,2,No,0,91,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,,C2,6,Soltera,3,1,Sí,600.0,2,No,2,No,2,No,1,Sí,0,91,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,,C1,6,Soltera,3,2,No,,2,No,2,No,2,No,1,Sí,0,91,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,3.0,A1,5,Casada,3,2,No,,1,Sí,2,No,1,Sí,1,Sí,1,98,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,3.0,A1,5,Casada,3,2,No,,1,Sí,1,Sí,2,No,1,Sí,0,98,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,3.0,A1,5,Casada,3,1,Sí,999998.0,1,Sí,2,No,1,Sí,1,Sí,0,98,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,3.0,A1,5,Casada,3,2,No,,2,No,2,No,2,No,2,No,0,85,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,3.0,A1,5,Casada,3,1,Sí,500.0,1,Sí,2,No,2,No,1,Sí,0,85,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,4.0,A1,5,Casada,3,2,No,,1,Sí,2,No,2,No,2,No,0,85,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,4.0,A1,5,Casada,3,2,No,,2,No,2,No,2,No,1,Sí,0,171,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,3.0,A1,5,Casada,3,1,Sí,800.0,2,No,2,No,2,No,2,No,0,85,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,3.0,A1,5,Casada,3,1,Sí,1500.0,1,Sí,1,Sí,2,No,1,Sí,0,89,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,3.0,A1,5,Casada,3,1,Sí,8000.0,1,Sí,2,No,1,Sí,2,No,1,178,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,,C1,6,Soltera,3,2,No,,2,No,1,Sí,2,No,2,No,0,178,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,1.0,A1,1,Unión libre,3,1,Sí,1500.0,2,No,2,No,2,No,1,Sí,1,89,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,3.0,A1,5,Casada,3,2,No,,1,Sí,1,Sí,2,No,1,Sí,0,90,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,36.0,3.0,B2,4,Viuda,3,2,No,,1,Sí,1,Sí,2,No,2,No,0,359,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,,C2,6,Soltera,3,1,Sí,300.0,2,No,2,No,2,No,2,No,0,269,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,3.0,A1,5,Casada,3,2,No,,2,No,2,No,2,No,2,No,1,179,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,3.0,A1,5,Casada,3,2,No,,2,No,2,No,2,No,2,No,0,88,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,1.0,A1,5,Casada,3,2,No,,2,No,2,No,2,No,2,No,0,88,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,3.0,A1,5,Casada,3,1,Sí,999998.0,2,No,2,No,2,No,1,Sí,0,88,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,,C1,6,Soltera,3,1,Sí,20000.0,1,Sí,2,No,2,No,2,No,0,74,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,8.0,3.0,B2,4,Viuda,3,2,No,,1,Sí,1,Sí,1,Sí,1,Sí,0,74,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,0.0,1.0,B1,6,Soltera,3,1,Sí,7500.0,2,No,2,No,2,No,2,No,1,74,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,4.0,A1,5,Casada,3,2,No,,1,Sí,2,No,2,No,2,No,0,65,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,1.0,A1,1,Unión libre,3,1,Sí,4000.0,1,Sí,2,No,1,Sí,1,Sí,0,65,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,,C1,6,Soltera,3,1,Sí,8000.0,1,Sí,2,No,2,No,2,No,0,327,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,1.0,1.0,B1,6,Soltera,3,1,Sí,1500.0,2,No,2,No,2,No,2,No,1,82,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,3.0,A1,5,Casada,3,2,No,,1,Sí,1,Sí,2,No,1,Sí,0,245,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,3.0,A1,5,Casada,3,2,No,,1,Sí,1,Sí,1,Sí,1,Sí,0,84,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,3.0,A1,5,Casada,3,2,No,,1,Sí,1,Sí,2,No,2,No,0,84,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,10.0,3.0,B1,3,Divorciada,3,2,No,,2,No,2,No,2,No,2,No,1,84,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,1.0,A1,1,Unión libre,2,1,Sí,6000.0,1,Sí,2,No,1,Sí,2,No,0,86,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,23.0,3.0,B2,4,Viuda,2,1,Sí,1500.0,1,Sí,2,No,2,No,2,No,0,86,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,1.0,A1,1,Unión libre,2,1,Sí,3000.0,1,Sí,2,No,2,No,2,No,0,86,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,3.0,A1,5,Casada,3,2,No,,2,No,2,No,2,No,1,Sí,0,94,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,3.0,A1,5,Casada,3,2,No,,1,Sí,2,No,2,No,1,Sí,0,94,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,1.0,A1,1,Unión libre,3,2,No,,2,No,2,No,2,No,1,Sí,0,94,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,3.0,A1,5,Casada,3,2,No,,1,Sí,2,No,2,No,1,Sí,0,94,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,3.0,A1,5,Casada,4,1,Sí,10000.0,1,Sí,2,No,1,Sí,1,Sí,0,222,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,3.0,A1,5,Casada,4,1,Sí,4100.0,2,No,2,No,2,No,2,No,0,111,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,4.0,A1,5,Casada,4,2,No,,1,Sí,2,No,2,No,1,Sí,1,111,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,,C1,6,Soltera,4,1,Sí,20000.0,1,Sí,2,No,1,Sí,1,Sí,0,334,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,3.0,A1,5,Casada,4,2,No,,1,Sí,1,Sí,1,Sí,1,Sí,0,106,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,3.0,A1,5,Casada,4,2,No,,2,No,2,No,2,No,2,No,1,106,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,3.0,A1,5,Casada,4,2,No,,1,Sí,2,No,1,Sí,2,No,0,106,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,3.0,3.0,B1,2,Separada,4,2,No,,1,Sí,2,No,1,Sí,1,Sí,1,106,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,1.0,A1,5,Casada,3,1,Sí,10000.0,1,Sí,2,No,1,Sí,2,No,0,73,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,36.0,3.0,B2,4,Viuda,3,2,No,,1,Sí,1,Sí,2,No,1,Sí,0,145,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,8.0,3.0,B1,3,Divorciada,3,1,Sí,11000.0,2,No,2,No,2,No,2,No,1,91,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,,C1,6,Soltera,3,1,Sí,900.0,1,Sí,2,No,2,No,2,No,0,181,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,3.0,A1,5,Casada,3,2,No,,2,No,2,No,2,No,1,Sí,0,91,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,3.0,A1,5,Casada,3,2,No,,1,Sí,1,Sí,2,No,1,Sí,0,60,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,4.0,A1,5,Casada,3,1,Sí,4000.0,2,No,2,No,2,No,1,Sí,1,60,2021
1,AGUASCALIENTES,1,AGUASCALIENTES,,1.0,A1,1,Unión libre,3,1,Sí,11000.0,1,Sí,2,No,2,No,2,No,1,85,2021
